lon,lat
-158.1049613,-19.9722636999991
-158.1039027,-19.9729952099991
-158.1029497,-19.9739728499991
-158.1019967,-19.9749504999991
-158.1010437,-19.9759281499991
-158.0999367,-19.9771072699991
-158.0988297,-19.9782863799991
-158.0977227,-19.9794654999991
-158.0965696,-19.9806732599991
-158.0954165,-19.9818810199991
-158.0940335,-19.9832176199991
-158.0926504,-19.9845542199991
-158.0914514,-19.9857617099991
-158.0902524,-19.9869691999991
-158.0891748,-19.9883217699991
-158.0880972,-19.9896743499991
-158.0870196,-19.9910269199991
-158.086144,-19.9918025899991
-158.0852683,-19.9925782699991
-158.0848046,-19.9934860999991
-158.0843408,-19.9943939299991
-158.0837821,-19.9958647299991
-158.0834075,-19.9972064599991
-158.0830329,-19.9985481799991
-158.0824772,-19.9994988699991
-158.0819215,-20.0004495499991
-158.0816388,-20.0017483999991
-158.0813561,-20.0030472599991
-158.0811166,-20.0048231099991
-158.080877,-20.0065989699991
-158.0821523,-20.0080792699991
-158.0830185,-20.0089506299991
-158.0838847,-20.0098219899991
-158.0851009,-20.0109840999991
-158.086317,-20.0121462199991
-158.0875331,-20.0133083299991
-158.0887669,-20.0140515199991
-158.0900008,-20.0147947199991
-158.0915559,-20.0154961999991
-158.0926552,-20.0157185599991
-158.0937545,-20.0159409099991
-158.0953109,-20.0164256399991
-158.0968673,-20.0169103799991
-158.0986071,-20.0173960199991
-158.1003469,-20.0178816599991
-158.101749,-20.0186400599991
-158.103151,-20.0193984599991
-158.104553,-20.0201568599991
-158.1061519,-20.0212485399991
-158.1077508,-20.0223402099991
-158.1091217,-20.0232139899991
-158.1104925,-20.0240877699991
-158.1118608,-20.0254382899991
-158.113229,-20.0267888199991
-158.1146451,-20.0277928199991
-158.1160611,-20.0287968199991
-158.1176192,-20.0290212999991
-158.1191772,-20.0292457899991
-158.1203271,-20.0286446899991
-158.121477,-20.0280435899991
-158.1218511,-20.0267451199991
-158.1222252,-20.0254466499991
-158.1229045,-20.0242363799991
-158.1235838,-20.0230261099991
-158.1242631,-20.0218158399991
-158.1251433,-20.0202164499991
-158.1260235,-20.0186170699991
-158.127178,-20.0171490499991
-158.1283325,-20.0156810299991
-158.1294871,-20.0142130099991
-158.1306416,-20.0127449899991
-158.1318619,-20.0118190599991
-158.1330821,-20.0108931299991
-158.1343024,-20.0099671999991
-158.1355227,-20.0090412699991
-158.1368598,-20.0077041099991
-158.1381969,-20.0063669499991
-158.1392124,-20.0051293399991
-158.1402279,-20.0038917399991
-158.1412434,-20.0026541299991
-158.141434,-20.0013258199991
-158.1416247,-19.9999975199991
-158.1418153,-19.9986692099991
-158.1421882,-19.9975440599991
-158.1425611,-19.9964189099991
-157.7215039,-19.8560599199991
-157.7215587,-19.8549334599991
-157.7216135,-19.8538069999991
-157.7216869,-19.8522761599991
-157.7217602,-19.8507453199991
-157.7218335,-19.8492144799991
-157.7215081,-19.8479119299991
-157.7211826,-19.8466093799991
-157.7208571,-19.8453068299991
-157.7206368,-19.8442217399991
-157.7204165,-19.8431366399991
-157.719599,-19.8422639599991
-157.7187816,-19.8413912799991
-157.7173677,-19.8406443299991
-157.7159538,-19.8398973699991
-157.7144463,-19.8394097599991
-157.7129387,-19.8389221499991
-157.7116588,-19.8386095299991
-157.7103789,-19.8382968999991
-157.7090023,-19.8386047599991
-157.7076258,-19.8389126199991
-157.7062492,-19.8392204799991
-157.7046882,-19.8396858899991
-157.7031272,-19.8401512999991
-157.7016341,-19.8407038399991
-157.700141,-19.8412563899991
-157.6986479,-19.8418089299991
-157.6971549,-19.8423614699991
-157.6957329,-19.8426111199991
-157.694311,-19.8428607599991
-157.6928719,-19.8433413899991
-157.6914328,-19.8438220299991
-157.6899937,-19.8443026699991
-157.6887071,-19.8448132799991
-157.6874204,-19.8453238999991
-157.6861337,-19.8458345099991
-157.6849359,-19.8466635799991
-157.6837382,-19.8474926499991
-157.6825405,-19.8483217299991
-157.6817068,-19.8494423999991
-157.680873,-19.8505630799991
-157.6799881,-19.8523334599991
-157.6791031,-19.8541038499991
-157.6789503,-19.8559663299991
-157.6787975,-19.8578288199991
-157.6787817,-19.8597356599991
-157.6787659,-19.8616424999991
-157.6788906,-19.8631819899991
-157.6790152,-19.8647214799991
-157.6791399,-19.8662609699991
-157.6792646,-19.8678004599991
-157.6795015,-19.8696224899991
-157.6797383,-19.8714445199991
-157.6799752,-19.8732665499991
-157.6802121,-19.8750885799991
-157.6804141,-19.8765058499991
-157.6806162,-19.8779231099991
-157.6808182,-19.8793403799991
-157.681325,-19.8808465799991
-157.6818318,-19.8823527799991
-157.6823385,-19.8838589799991
-157.6831044,-19.8854248799991
-157.6838703,-19.8869907799991
-157.6848732,-19.8876049499991
-157.6858761,-19.8882191099991
-157.6876571,-19.8889256799991
-157.6894381,-19.8896322499991
-157.6912654,-19.8902813299991
-157.6930927,-19.8909304099991
-157.6949201,-19.8915794899991
-157.6965655,-19.8920682799991
-157.6982109,-19.8925570699991
-157.6999441,-19.8935232099991
-157.7016772,-19.8944893499991
-157.7026785,-19.8953201099991
-157.7036797,-19.8961508699991
-157.7053213,-19.8971162999991
-157.7069629,-19.8980817199991
-157.7084273,-19.8983090499991
-157.7098916,-19.8985363799991
-157.7112076,-19.8982280799991
-157.7125236,-19.8979197799991
-157.7138395,-19.8976114799991
-157.7148876,-19.8964344099991
-157.7159356,-19.8952573399991
-157.7169837,-19.8940802699991
-157.7177915,-19.8923813699991
-157.7185993,-19.8906824699991
-157.7194072,-19.8889835699991
-157.720079,-19.8874801499991
-157.7207508,-19.8859767299991
-157.7214226,-19.8844733199991
-157.7220944,-19.8829698999991
-157.7227662,-19.8814664799991
-157.7233308,-19.8796213299991
-157.7238953,-19.8777761899991
-157.7244598,-19.8759310399991
-157.7244732,-19.8742553099991
-157.7244866,-19.8725795699991
-157.7245,-19.8709038399991
-157.7240848,-19.8693694999991
-157.7236695,-19.8678351599991
-157.7232542,-19.8663008199991
-157.7226279,-19.8644182399991
-157.7220017,-19.8625356699991
-157.7213754,-19.8606530899991
-157.7214183,-19.8591220299991
-157.7214611,-19.8575909799991
-157.7215039,-19.8560599199991
-157.3613637,-20.1509943199991
-157.3607376,-20.1494284699991
-157.3601116,-20.1478626299991
-157.3595305,-20.1463838699991
-157.3589494,-20.1449050999991
-157.3585551,-20.1431247399991
-157.3581607,-20.1413443799991
-157.3577668,-20.1395206899991
-157.357373,-20.1376969999991
-157.3569332,-20.1358728799991
-157.3564935,-20.1340487599991
-157.355724,-20.1330448999991
-157.3549545,-20.1320410399991
-157.3539479,-20.1317716299991
-157.3529414,-20.1315022299991
-157.3513729,-20.1323108899991
-157.3498045,-20.1331195599991
-157.3481695,-20.1337108899991
-157.3465344,-20.1343022099991
-157.3448994,-20.1348935399991
