SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
 ,Year, , , , , , ,degrees_north,degrees_east,kts,mb, , ,km,km, , , ,degrees_north,degrees_east, , ,kts,mb,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile,nmile,nmile,degrees_north,degrees_east,1,kts,mb, ,nmile,nmile, ,nmile,nmile,1,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,1,mb,mb,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile, , ,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east,kts,mb,nmile,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,kts,kts,second,kts,second,ft,nmile,nmile,nmile,nmile,kts,degrees
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 00:00:00,NR,9.60000,-93.2000, , , ,PROVISIONAL,524,524,O_____________,nhc_working_bt,EP032023,9.60000,-93.2000, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,269
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 03:00:00,NR,9.59013,-93.6125, , , ,PROVISIONAL,542,542,P_____________, ,EP032023,9.59013,-93.6125, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,270
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 06:00:00,NR,9.60000,-94.0000, , , ,PROVISIONAL,564,564,O_____________,nhc_working_bt,EP032023,9.60000,-94.0000, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,274
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 09:00:00,NR,9.64242,-94.3500, , , ,PROVISIONAL,581,577,P_____________, ,EP032023,9.64242,-94.3500, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,278
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 12:00:00,NR,9.70000,-94.7000, , , ,PROVISIONAL,594,594,O_____________,nhc_working_bt,EP032023,9.70000,-94.7000, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,278
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 15:00:00,NR,9.74239,-95.0701, , , ,PROVISIONAL,618,609,P_____________, ,EP032023,9.74239,-95.0701, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,190,115, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,277
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 18:00:00,NR,9.80000,-95.5000, , , ,PROVISIONAL,636,636,O_____________,nhc_working_bt,EP032023,9.80000,-95.5000, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,200,110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,279
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-09 21:00:00,NR,9.89251,-96.0275, , , ,PROVISIONAL,641,627,P_____________, ,EP032023,9.89251,-96.0275, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,200,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 00:00:00,NR,10.0000,-96.6000, , , ,PROVISIONAL,627,616,O_____________,nhc_working_bt,EP032023,10.0000,-96.6000, ,DB,15,1010,-3, , , , , , , , , , , , ,1011,200,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,281
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 03:00:00,NR,10.1149,-97.1425, , , ,PROVISIONAL,618,609,P_____________, ,EP032023,10.1149,-97.1425, ,DB,17,1009,-3, , , , , , , , , , , , ,1011,200,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 06:00:00,NR,10.2000,-97.7000, , , ,PROVISIONAL,616,616,O_____________,nhc_working_bt,EP032023,10.2000,-97.7000, ,DB,20,1009,-3, , , , , , , , , , , , ,1011,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,274
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 09:00:00,NR,10.1924,-98.2852, , , ,PROVISIONAL,632,632,P_____________, ,EP032023,10.1924,-98.2852, ,DB,20,1008,-3, , , , , , , , , , , , ,1010,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 12:00:00,NR,10.2000,-98.9000, , , ,PROVISIONAL,654,654,O_____________,nhc_working_bt,EP032023,10.2000,-98.9000, ,DB,20,1008,-3, , , , , , , , , , , , ,1010,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,277
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 15:00:00,NR,10.3347,-99.5124, , , ,PROVISIONAL,664,656,P_____________, ,EP032023,10.3347,-99.5124, ,DB,22,1008,-3, , , , , , , , , , , , ,1010,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,283
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 18:00:00,NR,10.5000,-100.200, , , ,PROVISIONAL,668,668,O_____________,nhc_working_bt,EP032023,10.5000,-100.200, ,DB,25,1008,-3, , , , , , , , , , , , ,1010,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-10 21:00:00,NR,10.5927,-101.043, , , ,PROVISIONAL,688,688,P_____________, ,EP032023,10.5927,-101.043, ,DB,25,1008,-3, , , , , , , , , , , , ,1010,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,277
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 00:00:00,NR,10.7000,-101.900, , , ,PROVISIONAL,712,712,O_____________,nhc_working_bt,EP032023,10.7000,-101.900, ,DB,25,1008,-3, , , , , , , , , , , , ,1010,200,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,16,280
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 03:00:00,NR,10.8695,-102.600, , , ,PROVISIONAL,720,720,P_____________, ,EP032023,10.8695,-102.600, ,DB,27,1007,-3, , , , , , , , , , , , ,1010,175,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,286
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 06:00:00,NR,11.1000,-103.300, , , ,PROVISIONAL,733,730,O_____________,nhc_working_bt,EP032023,11.1000,-103.300, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,16,289
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 09:00:00,NR,11.3772,-104.098, , , ,PROVISIONAL,735,735,P_____________, ,EP032023,11.3772,-104.098, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,290
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 12:00:00,NR,11.7000,-105.000, , , ,PROVISIONAL,750,740,O_____________,nhc_working_bt,EP032023,11.7000,-105.000, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,150,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,21,290
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 15:00:00,NR,12.0954,-106.064, , , ,PROVISIONAL,747,741,P_____________, ,EP032023,12.0954,-106.064, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,135,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,289
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 18:00:00,TS,12.4000,-107.100, , , ,PROVISIONAL,764,764,O_____________,nhc_working_bt,EP032023,12.4000,-107.100, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,19,281
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-11 21:00:00,TS,12.4614,-107.926, , , ,PROVISIONAL,802,802,P_____________, ,EP032023,12.4444,-107.903, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,272
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 00:00:00,TS,12.4600,-108.660, , , ,PROVISIONAL,855,855,O_____________,nhc_working_bt,EP032023,12.4000,-108.600, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,13,269
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 03:00:00,TS,12.4420,-109.300, , , ,PROVISIONAL,900,900,P_____________, ,EP032023,12.4422,-109.300, ,TD,32,1006,-1, , , , , , , , , , , , ,1010,120,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,269
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 06:00:00,TS,12.4333,-109.933, , , ,PROVISIONAL,936,936,O_____________,nhc_working_bt,EP032023,12.5000,-110.000, ,TS,35,1005,0,40,40,30,30, , , , , , , , ,1010,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,14,273
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 09:00:00,TS,12.5066,-110.694, , , ,PROVISIONAL,979,979,P_____________, ,EP032023,12.5499,-110.743, ,TS,40,1003,0,40,40,30,30, , , , , , , , ,1010,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,276
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 12:00:00,TS,12.6000,-111.500, , , ,PROVISIONAL,1028,1028,O_____________,nhc_working_bt,EP032023,12.6000,-111.500, ,TS,45,1002,0,40,40,30,30, , , , , , , , ,1010,120,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,30, , ,30,16,276
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 15:00:00,TS,12.6775,-112.313, , , ,PROVISIONAL,1081,1081,P_____________, ,EP032023,12.6724,-112.265, ,TS,50,1001,0,45,40,30,35,15, , ,15, , , , ,1010,125,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , ,37,15,274
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 18:00:00,TS,12.7000,-113.067, , , ,PROVISIONAL,1143,1143,O_____________,nhc_working_bt,EP032023,12.7000,-113.000, ,TS,55,1000,0,50,40,30,40,30, , ,30, , , , ,1010,130,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12, , , ,45,13,267
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-12 21:00:00,TS,12.6146,-113.673, , , ,PROVISIONAL,1198,1198,P_____________, ,EP032023,12.6148,-113.673, ,TS,57,997,0,50,40,30,40,30, , ,30, , , , ,1009,135,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , ,45,12,260
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 00:00:00,TS,12.5000,-114.233, , , ,PROVISIONAL,1245,1245,O_____________,nhc_working_bt,EP032023,12.5000,-114.300, ,TS,60,995,0,50,40,30,40,30,20, ,30, , , , ,1009,140,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,90, , ,45,12,261
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 03:00:00,TS,12.4201,-114.887, , , ,PROVISIONAL,1284,1284,P_____________, ,EP032023,12.4200,-114.930, ,TS,60,995,0,55,45,30,45,30,20, ,30, , , , ,1009,145,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105, , ,45,12,265
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 06:00:00,TS,12.4000,-115.500, , , ,PROVISIONAL,1311,1311,O_____________,nhc_working_bt,EP032023,12.4000,-115.500, ,TS,60,995,0,60,50,30,50,30,20, ,30, , , , ,1010,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,120,30, ,45,10,274
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 09:00:00,TS,12.4844,-115.925, , , ,PROVISIONAL,1320,1320,P_____________, ,EP032023,12.4845,-115.920, ,TS,62,994,0,60,50,30,50,35,20, ,30, , , , ,1010,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,120,30, ,45,9,283
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 12:00:00,TS,12.6000,-116.400, , , ,PROVISIONAL,1336,1336,O_____________,nhc_working_bt,EP032023,12.6000,-116.400, ,HU,65,993,1,60,50,30,50,40,20, ,30,20, , , ,1010,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,120,30, ,45,12,277
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 15:00:00,TS,12.6375,-117.133, , , ,PROVISIONAL,1375,1375,P_____________, ,EP032023,12.6425,-117.133, ,HU,67,991,1,65,50,35,55,40,20, ,30,20, , , ,1010,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,127,45, ,67,16,274
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 18:00:00,TS,12.7000,-118.000, , , ,PROVISIONAL,1420,1420,O_____________,nhc_working_bt,EP032023,12.7000,-118.000, ,HU,70,990,1,70,50,40,60,40,20, ,30,20, , ,5,1010,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,135,60,60,90,18,278
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-13 21:00:00,TS,12.8885,-118.917, , , ,PROVISIONAL,1461,1461,P_____________, ,EP032023,12.8501,-118.915, ,HU,75,985,1,75,50,40,65,40,20, ,30,20, , ,8,1009,155,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,142,75,60,105,18,282
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 00:00:00,TS,13.0667,-119.800, , , ,PROVISIONAL,1507,1507,O_____________,nhc_working_bt,EP032023,13.0000,-119.800, ,HU,80,981,1,80,50,40,70,40,20, ,30,20, , ,11,1008,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,150,90,60,120,16,277
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 03:00:00,TS,13.0879,-120.519, , , ,PROVISIONAL,1559,1559,P_____________, ,EP032023,13.0496,-120.538, ,HU,85,975,2,90,50,45,80,40,20, ,30,20, , ,11,1008,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,90,60,120,13,271
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 06:00:00,TS,13.1000,-121.167, , , ,PROVISIONAL,1611,1611,O_____________,nhc_working_bt,EP032023,13.1000,-121.200, ,HU,90,970,2,100,50,50,90,40,20, ,30,20, , ,11,1008,160,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,150,90,60,120,13,276
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 09:00:00,TS,13.2298,-121.831, , , ,PROVISIONAL,1640,1637,P_____________, ,EP032023,13.2347,-121.850, ,HU,95,966,2,100,70,65,95,45,25, ,40,22, , ,18,1008,170,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,90,75,120,13,283
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 12:00:00,TS,13.4000,-122.500, , , ,PROVISIONAL,1669,1669,O_____________,nhc_working_bt,EP032023,13.4000,-122.500, ,HU,100,963,3,100,90,80,100,50,30,30,50,25,15,15,25,1008,180,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,180,90,90,120,14,284
2023190N10267,2023,27,EP,MM,CALVIN,2023-07-14 15:00:00,TS,13.5498,-123.195, , , ,PROVISIONAL,1709,1701,P_____________, ,EP032023,13.5499,-123.193, ,HU,105,959,3,100,90,85,100,55,35,35,50,27,20,17,25,1008,180,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,105,90,135,14,282
